Species_ID,Name,Genus,Family,Order,Class,Phylum,Kingdom,Superkingdom
197771 , Etapapillomavirus 1  , Etapapillomavirus , Papillomaviridae , Zurhausenvirales , Papovaviricetes , Cossaviricota , Shotokuvirae , Viruses 
197772 , Thetapapillomavirus 1  , Thetapapillomavirus , Papillomaviridae , Zurhausenvirales , Papovaviricetes , Cossaviricota , Shotokuvirae , Viruses 
1978413 , Watermelon virus A  , Wamavirus , Betaflexiviridae , Tymovirales , Alsuviricetes , Kitrinoviricota , Orthornavirae , Viruses 
1978546 , Ledantevirus kolente  , Ledantevirus , Rhabdoviridae , Mononegavirales , Monjiviricetes , Negarnaviricota , Orthornavirae , Viruses 
1980426 , European mountain ash ringspot-associated virus  , Emaravirus , Fimoviridae , Bunyavirales , Ellioviricetes , Negarnaviricota , Orthornavirae , Viruses 
1980456 , Orthohantavirus andesense  , Orthohantavirus , Hantaviridae , Bunyavirales , Ellioviricetes , Negarnaviricota , Orthornavirae , Viruses 
1980541 , Insect inshuvirus  , Inshuvirus , Phasmaviridae , Bunyavirales , Ellioviricetes , Negarnaviricota , Orthornavirae , Viruses 
1980918 , Novirhabdovirus snakehead  , Novirhabdovirus , Rhabdoviridae , Mononegavirales , Monjiviricetes , Negarnaviricota , Orthornavirae , Viruses 
1980923 , Mieseafarmvirus RSL1  , Mieseafarmvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1980926 , Chiangmaivirus RSF1  , Chiangmaivirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1980931 , Sepunavirus IPLAC1C  , Sepunavirus , Herelleviridae , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1980941 , Yokohamavirus MSW3  , Yokohamavirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1980946 , Emdodecavirus M12  , Emdodecavirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1981041 , Webervirus KLPN1  , Webervirus , Drexlerviridae , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1981164 , Traversvirus II  , Traversvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1981166 , Diegovirus POCJ13  , Diegovirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1981167 , Oslovirus ov191  , Oslovirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1981510 , Monoglobus pectinilyticus  , Monoglobus , Oscillospiraceae , Eubacteriales , Clostridia , Bacillota , , Bacteria 
1982090 , Mudcatvirus mudcat  , Mudcatvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1982093 , Marvinvirus mosmoris  , Marvinvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1982096 , Pseudomonas virus Ab18  , Abidjanvirus , Mesyanzhinovviridae , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1982100 , Amigovirus amigo  , Amigovirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1982102 , Bernalvirus bernal13  , Bernalvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1982105 , Decurrovirus decurro  , Decurrovirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1982107 , Demosthenesvirus demosthenes  , Demosthenesvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1982112 , Eiauvirus eiAU  , Eiauvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1982148 , Gaiavirus gaia  , Gaiavirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1982151 , Gilesvirus giles  , Gilesvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1982153 , Gordonvirus captnmurica  , Gordonvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1982219 , Gordtnkvirus gordtnk2  , Gordtnkvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1982221 , Harrisonvirus harrison  , Harrisonvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1982225 , Jenstvirus jenst  , Jenstvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1982229 , Steinhofvirus JWX  , Steinhofvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1982237 , Kelleziovirus kellezzio  , Kelleziovirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1982240 , Nipunavirus NP1  , Nipunavirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1982245 , Incheonvirus P12002L  , Incheonvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1982247 , Inhavirus P12024L  , Inhavirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1982269 , Pahexavirus PA6  , Pahexavirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1982357 , Pamexvirus PaMx28  , Pamexvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1982360 , Patiencevirus patience  , Patiencevirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1982363 , Barnyardvirus barnyard  , Barnyardvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1982364 , Konstantinevirus konstantine  , Konstantinevirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1982365 , Predatorvirus predator  , Predatorvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1982368 , Pepyhexavirus pepy6  , Pepyhexavirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1982371 , Roufvirus pIS4A  , Roufvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1982373 , Xiamenvirus RDJL1  , Xiamenvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1982377 , Saphexavirus BC611  , Saphexavirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
198252 , Candidatus Pelagibacter ubique  , Candidatus Pelagibacter , Candidatus Pelagibacteraceae , Candidatus Pelagibacterales , Alphaproteobacteria , Pseudomonadota , , Bacteria 
1982555 , Papyrusvirus papyrus  , Papyrusvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1982560 , Oneupvirus oneup  , Oneupvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1982561 , Smoothievirus smoothie  , Smoothievirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1982563 , Soupsvirus soups  , Soupsvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1982567 , Tankvirus tank  , Tankvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1982570 , Tinduovirus TIN2  , Tinduovirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1982575 , Titanvirus rctitan  , Titanvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1982577 , Johnsonvirus Ea92  , Johnsonvirus , Schitoviridae , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1982580 , Uetakevirus epsilon15  , Uetakevirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1982584 , Cepunavirus Cp1  , Cepunavirus , Salasmaviridae , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1982588 , Kafunavirus KF1  , Kafunavirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1982591 , Kochitakasuvirus KPP25  , Kochitakasuvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1982596 , Luzseptimavirus LUZ7  , Luzseptimavirus , Schitoviridae , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1982626 , Faecalibacillus intestinalis  , Faecalibacillus , Erysipelotrichaceae , Erysipelotrichales , Erysipelotrichia , Bacillota , , Bacteria 
1982660 , Bellflower veinal mottle virus  , Bevemovirus , Potyviridae , Patatavirales , Stelpaviricetes , Pisuviricota , Orthornavirae , Viruses 
1982747 , Woodruffvirus YDN12  , Woodruffvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1982750 , Montyvirus monty  , Montyvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1982751 , Woesvirus woes  , Woesvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1982882 , Camvirus amela  , Camvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1982890 , Likavirus lika  , Likavirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1982894 , Arequatrovirus R4  , Arequatrovirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1982895 , Hautrevirus hau3  , Hautrevirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1982903 , Acadianvirus reprobate  , Acadianvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1982918 , Pipefishvirus pipefish  , Pipefishvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1983117 , Coopervirus cooper  , Coopervirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1983550 , Sulfolobus islandicus rod-shaped virus 7  , Usarudivirus , Rudiviridae , Ligamenvirales , Tokiviricetes , Taleaviricota , Zilligvirae , Viruses 
1983736 , Bignuzvirus bignuz  , Bignuzvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1983739 , Fishburnevirus fishburne  , Fishburnevirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1983742 , Phayoncevirus phayonce  , Phayoncevirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1983750 , Bongovirus bongo  , Bongovirus , Vilmaviridae , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1984775 , Abouovirus davies  , Abouovirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1984778 , Agricanvirus Ea3570  , Agricanvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1984783 , Klausavirus ArV1  , Klausavirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1984787 , Elvirus EL  , Elvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1984790 , Jimmervirus osiris  , Jimmervirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1984796 , Seoulvirus SPN3US  , Seoulvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1984800 , Perisivirus Tb  , Perisivirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1985175 , Caeruleovirus Bc431  , Caeruleovirus , Herelleviridae , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1985182 , Tsarbombavirus BCP78  , Tsarbombavirus , Herelleviridae , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1985290 , Suspvirus SUSP1  , Suspvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1985305 , Mooglevirus mordin  , Mooglevirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1985310 , Felixounavirus felixO1  , Felixounavirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1985326 , Jiaodavirus jd18  , Jiaodavirus , Straboviridae , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1985337 , Slopekvirus kp15  , Slopekvirus , Straboviridae , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1985342 , Moonvirus moon  , Moonvirus , Straboviridae , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1985354 , Krischvirus RB49  , Krischvirus , Straboviridae , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1985689 , Curiovirus iriri  , Curiovirus , Rhabdoviridae , Mononegavirales , Monjiviricetes , Negarnaviricota , Orthornavirae , Viruses 
1985695 , Sripuvirus niakha  , Sripuvirus , Rhabdoviridae , Mononegavirales , Monjiviricetes , Negarnaviricota , Orthornavirae , Viruses 
1985698 , Varicosavirus lactucae  , Varicosavirus , Rhabdoviridae , Mononegavirales , Monjiviricetes , Negarnaviricota , Orthornavirae , Viruses 
1985704 , Cytorhabdovirus gramineae  , Cytorhabdovirus , Rhabdoviridae , Mononegavirales , Monjiviricetes , Negarnaviricota , Orthornavirae , Viruses 
1985714 , Friunavirus Abp1  , Friunavirus , Autographiviridae , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1985726 , Przondovirus KP32  , Przondovirus , Autographiviridae , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1985729 , Limelightvirus limelight  , Limelightvirus , Autographiviridae , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1985730 , Waewaevirus limezero  , Waewaevirus , Autographiviridae , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1985731 , Stubburvirus LKA1  , Stubburvirus , Autographiviridae , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1985732 , Phikmvvirus phiKMV  , Phikmvvirus , Autographiviridae , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1985736 , Pradovirus prado  , Pradovirus , Autographiviridae , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1985737 , Eracentumvirus era103  , Eracentumvirus , Autographiviridae , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1985740 , Ghunavirus gh1  , Ghunavirus , Autographiviridae , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1985983 , Avisivirus C  , Avisivirus , Picornaviridae , Picornavirales , Pisoniviricetes , Pisuviricota , Orthornavirae , Viruses 
1986027 , Bdellomicrovirus MH2K  , Bdellomicrovirus , Microviridae , Petitvirales , Malgrandaviricetes , Phixviricota , Sangervirae , Viruses 
1986034 , Gequatrovirus G4  , Gequatrovirus , Microviridae , Petitvirales , Malgrandaviricetes , Phixviricota , Sangervirae , Viruses 
1986112 , Bovine nidovirus 1  , Bostovirus , Tobaniviridae , Nidovirales , Pisoniviricetes , Pisuviricota , Orthornavirae , Viruses 
1986113 , Chinook salmon nidovirus 1  , Oncotshavirus , Tobaniviridae , Nidovirales , Pisoniviricetes , Pisuviricota , Orthornavirae , Viruses 
1986118 , Ball python nidovirus 1  , Pregotovirus , Tobaniviridae , Nidovirales , Pisoniviricetes , Pisuviricota , Orthornavirae , Viruses 
1986204 , Brevefilum fermentans  , Brevefilum , Anaerolineaceae , Anaerolineales , Anaerolineae , Chloroflexota , , Bacteria 
1986538 , Pegunavirus Pg1  , Pegunavirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1986960 , Ampivirus A  , Ampivirus , Picornaviridae , Picornavirales , Pisoniviricetes , Pisuviricota , Orthornavirae , Viruses 
1987921 , Candidatus Profftia lariciata  , Candidatus Profftia , Enterobacteriaceae , Enterobacterales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
1987993 , Kuttervirus ViI  , Kuttervirus , Ackermannviridae , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1987994 , Agtrevirus AG3  , Agtrevirus , Ackermannviridae , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1993650 , Tomato leaf curl deltasatellite  , Deltasatellite , Tolecusatellitidae , , , , , Viruses 
1993859 , Mycobacterium virus Wildcat  , Wildcatvirus , Vilmaviridae , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
1993872 , Mycobacterium virus TM4  , Timquatrovirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
199441 , Halalkalibacter krulwichiae  , Halalkalibacter , Bacillaceae , Bacillales , Bacilli , Bacillota , , Bacteria 
199596 , Methylocella silvestris  , Methylocella , Beijerinckiaceae , Hyphomicrobiales , Alphaproteobacteria , Pseudomonadota , , Bacteria 
2001 , Streptosporangium roseum  , Streptosporangium , Streptosporangiaceae , Streptosporangiales , Actinomycetes , Actinomycetota , , Bacteria 
2003188 , Parolsenella catena  , Parolsenella , Atopobiaceae , Coriobacteriales , Coriobacteriia , Actinomycetota , , Bacteria 
2003329 , Chlamydiamicrovirus CPG1  , Chlamydiamicrovirus , Microviridae , Petitvirales , Malgrandaviricetes , Phixviricota , Sangervirae , Viruses 
2003391 , Harkavirus A  , Harkavirus , Picornaviridae , Picornavirales , Pisoniviricetes , Pisuviricota , Orthornavirae , Viruses 
2003649 , Cosavirus B  , Cosavirus , Picornaviridae , Picornavirales , Pisoniviricetes , Pisuviricota , Orthornavirae , Viruses 
2003678 , Gremmeniella abietina betaendornavirus 1  , Betaendornavirus , Endornaviridae , Martellivirales , Alsuviricetes , Kitrinoviricota , Orthornavirae , Viruses 
200415 , Caldisphaera lagunensis  , Caldisphaera , Caldisphaeraceae , Acidilobales , Thermoprotei , Thermoproteota , , Archaea 
2004457 , Dhakavirus JS98  , Dhakavirus , Straboviridae , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
2005060 , Cronusvirus cronus  , Cronusvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
2005460 , Chondrocystis sp. NIES-4102  , Chondrocystis , Chroococcaceae , Chroococcales , Cyanophyceae , Cyanobacteriota , , Bacteria 
2005701 , Jerseyvirus SS3e  , Jerseyvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
2006 , Thermobispora bispora  , Thermobispora , Streptosporangiaceae , Streptosporangiales , Actinomycetes , Actinomycetota , , Bacteria 
2006110 , Luteimonas chenhongjianii  , Luteimonas , Xanthomonadaceae , Xanthomonadales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
2006134 , Bixzunavirus Bxz1  , Bixzunavirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
2006145 , Rosebushvirus rosebush  , Rosebushvirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
2006175 , Pbunavirus F8  , Pbunavirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
2010829 , Aerosticca soli  , Aerosticca , Rhodanobacteraceae , Xanthomonadales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
2011073 , Vicialiavirus VCY  , Vicialiavirus , Inoviridae , Tubulavirales , Faserviricetes , Hofneiviricota , Loebvirae , Viruses 
2011074 , Suturavirus SVTS2  , Suturavirus , Plectroviridae , Tubulavirales , Faserviricetes , Hofneiviricota , Loebvirae , Viruses 
2011075 , Restivirus RSS1  , Restivirus , Inoviridae , Tubulavirales , Faserviricetes , Hofneiviricota , Loebvirae , Viruses 
2011076 , Versovirus VfO3K6  , Versovirus , Inoviridae , Tubulavirales , Faserviricetes , Hofneiviricota , Loebvirae , Viruses 
2011077 , Capistrivirus KSF1  , Capistrivirus , Inoviridae , Tubulavirales , Faserviricetes , Hofneiviricota , Loebvirae , Viruses 
2011078 , Scuticavirus SMA6  , Scuticavirus , Inoviridae , Tubulavirales , Faserviricetes , Hofneiviricota , Loebvirae , Viruses 
2011079 , Subteminivirus SMA7  , Subteminivirus , Inoviridae , Tubulavirales , Faserviricetes , Hofneiviricota , Loebvirae , Viruses 
2011080 , Staminivirus SMA9  , Staminivirus , Inoviridae , Tubulavirales , Faserviricetes , Hofneiviricota , Loebvirae , Viruses 
2011081 , Primolicivirus Pf1  , Primolicivirus , Inoviridae , Tubulavirales , Faserviricetes , Hofneiviricota , Loebvirae , Viruses 
2011082 , Tertilicivirus Pf3  , Tertilicivirus , Inoviridae , Tubulavirales , Faserviricetes , Hofneiviricota , Loebvirae , Viruses 
2011083 , Parhipatevirus PE226  , Parhipatevirus , Inoviridae , Tubulavirales , Faserviricetes , Hofneiviricota , Loebvirae , Viruses 
2011088 , Psecadovirus PSH1  , Psecadovirus , Inoviridae , Tubulavirales , Faserviricetes , Hofneiviricota , Loebvirae , Viruses 
2016596 , Nitrogeniibacter mangrovi  , Nitrogeniibacter , Zoogloeaceae , Rhodocyclales , Betaproteobacteria , Pseudomonadota , , Bacteria 
2017482 , Thalassococcus sp. S3  , Thalassococcus , Roseobacteraceae , Rhodobacterales , Alphaproteobacteria , Pseudomonadota , , Bacteria 
2020 , Thermomonospora curvata  , Thermomonospora , Thermomonosporaceae , Streptosporangiales , Actinomycetes , Actinomycetota , , Bacteria 
